GUID,Electoral Divisions,Population (2022) - F1060C01,ED_ID,ED,COUNTY,PROVINCE,CENTROID_X,CENTROID_Y,AREA,ESRI_OID,Shape__Area,Shape__Length,QoL,a_sense_of_control:cost_of_living,a_sense_of_control:essential_services,a_sense_of_control:influence_and_contribution,a_sense_of_control:safety,a_sense_of_wonder:distinctive_design_and_culture,a_sense_of_wonder:play_and_recreation,connected_communities:belonging,connected_communities:local_business_and_jobs,connection_to_nature:biodiversity,connection_to_nature:climate_resilience_and_adaptation,connection_to_nature:green_and_blue_spaces,getting_around:car,getting_around:public_transport,getting_around:walking_and_cycling,health_equity:air_noise_light,health_equity:food_choice,health_equity:housing_standard
2ae19629-16c4-13a3-e055-000000000001,"Clondarrig, Laois",2753,107029,CLONDARRIG,LAOIS,Leinster,643433.45,698164.57,15190181.6,2981,15190181.6,19922.07946,77,66,75,88,97,75,86,97,64,86,97,96,66,64,75,86,77,66
2ae19629-16c5-13a3-e055-000000000001,"Clonin, Laois",243,107030,CLONIN,LAOIS,Leinster,632115.69,694928.3,13270431.39,1530,13270431.39,20038.31707,79,68,77,90,99,77,88,99,66,88,99,98,68,66,77,88,79,68
2ae19629-16c6-13a3-e055-000000000001,"Clonkeen, Laois",693,107031,CLONKEEN,LAOIS,Leinster,643047.88,694148.17,26231801.09,411,26231801.09,32989.44644,81,70,79,92,100,79,90,100,68,90,100,100,70,68,79,90,81,70
2ae19629-16c7-13a3-e055-000000000001,"Clonmore, Laois",215,107032,CLONMORE,LAOIS,Leinster,621514.15,681015.66,15267816.36,2856,15267816.36,21020.25017,83,72,81,94,65,81,92,65,70,92,65,76,72,70,81,92,83,72
2ae19629-16c8-13a3-e055-000000000001,"Colt, Laois",180,107033,COLT,LAOIS,Leinster,644388.97,690640.74,10135547.86,111,10135547.86,16200.65844,85,74,83,96,67,83,94,67,72,94,67,78,74,72,83,94,85,74
2ae19629-16c9-13a3-e055-000000000001,"Coolrain, Laois",328,107034,COOLRAIN,LAOIS,Leinster,629179.31,693460.81,11918730.29,7,11918730.29,24342.93692,67,56,65,78,87,76,54,87,56,76,65,89,54,43,67,78,65,54
2ae19629-16ca-13a3-e055-000000000001,"Cuffsborough, Laois",360,107035,CUFFSBOROUGH,LAOIS,Leinster,635528.49,684443.34,19751090.94,1871,19751090.94,29912.6334,76,65,76,89,98,87,65,98,65,87,76,90,65,54,78,89,76,65
2ae19629-16b3-13a3-e055-000000000001,"Cullahill, Laois",362,107036,CULLAHILL,LAOIS,Leinster,634475.97,673523.93,16960038.42,2338,16960038.42,23484.82512,56,45,54,67,76,65,43,76,45,65,54,78,43,32,56,67,54,43
2ae19629-16b4-13a3-e055-000000000001,"Cullenagh, Laois",151,107037,CULLENAGH,LAOIS,Leinster,649854.58,691194.73,12434932.14,2829,12434932.15,17955.90436,87,76,87,90,98,98,76,98,76,98,87,99,76,65,89,90,87,76
2ae19629-16b5-13a3-e055-000000000001,"Curraclone, Laois",269,107038,CURRACLONE,LAOIS,Leinster,660117.15,696413.08,12765011.08,1439,12765011.08,20187.17974,65,54,65,78,87,76,54,87,54,76,65,89,54,43,67,78,65,54
2ae19629-16b6-13a3-e055-000000000001,"Dangans, Laois",1524,107039,DANGANS,LAOIS,Leinster,647857.06,708353.89,12385815.71,3009,12385815.71,24633.48624,45,34,43,56,65,54,32,65,34,54,43,67,32,21,45,56,43,32
2ae19629-16b7-13a3-e055-000000000001,"Donaghmore, Laois",273,107040,DONAGHMORE,LAOIS,Leinster,628134.45,680341.27,13741612.24,480,13741612.24,23481.50804,89,78,89,99,99,99,78,99,78,99,89,100,78,67,90,99,89,78
2ae19629-16b8-13a3-e055-000000000001,"Donore, Laois",486,107041,DONORE,LAOIS,Leinster,634976.04,689745.53,23153797.83,1241,23153797.83,26158.2654,54,43,54,67,76,65,43,76,43,65,54,78,43,32,56,67,54,43
2ae19629-16b9-13a3-e055-000000000001,"Doonane, Laois",844,107042,DOONANE,LAOIS,Leinster,658646.64,680797.94,14040833.83,51,14040833.83,21307.82525,78,67,78,90,98,89,67,98,67,89,78,99,67,56,80,90,78,67
2ae19629-16d1-13a3-e055-000000000001,"Dunmore, Laois",284,107043,DUNMORE,LAOIS,Leinster,641047.43,680203.01,10411112.63,1517,10411112.63,18044.20421,34,23,32,45,54,43,21,54,23,43,32,56,21,10,34,45,32,21
2ae19629-16d2-13a3-e055-000000000001,"Durrow, Laois",1383,107044,DURROW,LAOIS,Leinster,641713.59,676708.52,25962972.69,2507,25962972.69,35813.86093,67,65,55,70,75,60,55,75,60,70,65,75,60,40,65,70,60,60
2ae19629-16d3-13a3-e055-000000000001,"Dysartgallen, Laois",275,107045,DYSARTGALLEN,LAOIS,Leinster,651825.03,683077.39,20789853.55,1739,20789853.55,31570.96399,65,60,50,65,70,65,50,70,55,75,70,70,55,35,60,75,55,55
2ae19629-16d4-13a3-e055-000000000001,"Emo, Laois",1338,107046,EMO,LAOIS,Leinster,653843.5,706351.34,37402049.9,1187,37402049.9,32353.9535,70,70,60,75,80,65,60,80,65,75,70,80,65,45,70,75,65,65
2ae19629-16d5-13a3-e055-000000000001,"Errill, Laois",429,107047,ERRILL,LAOIS,Leinster,621134.61,676997.52,17857274.44,2822,17857274.44,23615.23294,64,60,50,65,70,60,50,70,55,70,65,70,55,35,60,70,55,55
2ae19629-16d6-13a3-e055-000000000001,"Farnans, Laois",208,107048,FARNANS,LAOIS,Leinster,662788.75,683106.98,12439476.43,1714,12439476.43,23149.29082,63,55,45,60,65,60,45,65,50,70,60,65,50,30,55,70,50,50
2ae19629-16d7-13a3-e055-000000000001,"Fossy, Laois",183,107049,FOSSY,LAOIS,Leinster,654273.4,687666.38,16547455.72,618,16547455.72,27595.24214,66,65,55,70,75,60,55,75,60,75,70,80,60,40,65,75,60,60
2ae19629-16d8-13a3-e055-000000000001,"Garrymore, Laois",264,107050,GARRYMORE,LAOIS,Leinster,643105.53,714255.16,11929272.12,3221,11929272.12,19788.70828,68,65,55,70,75,65,60,80,65,80,75,85,60,40,65,80,65,65
2ae19629-16d9-13a3-e055-000000000001,"Graigue, Laois",264,107051,GRAIGUE,LAOIS,Leinster,644241.0,710442.55,12981176.38,1750,12981176.38,17732.83363,69,70,60,75,80,65,60,85,70,75,70,80,65,45,70,75,65,65
2ae19629-16da-13a3-e055-000000000001,"Graigue Rural, Laois",5330,107052,GRAIGUE RURAL,LAOIS,Leinster,668946.6,677265.27,17190208.69,1487,17190208.69,26577.92446,64,60,50,65,70,60,50,70,55,70,65,70,55,35,60,70,55,55
2ae19629-16db-13a3-e055-000000000001,"Grantstown, Laois",388,107053,GRANTSTOWN,LAOIS,Leinster,632345.64,681081.3,20777394.82,3452,20777394.82,37051.85412,62,55,45,60,65,55,45,65,50,65,60,65,50,30,55,65,50,50
2ae19629-16dc-13a3-e055-000000000001,"Jamestown, Laois",532,107054,JAMESTOWN,LAOIS,Leinster,659511.57,708264.95,14167182.62,378,14167182.62,19492.95493,67,55,62,70,78,63,58,75,52,72,68,75,60,52,65,70,63,58
2ae19629-16dd-13a3-e055-000000000001,"Kilcoke, Laois",141,107055,KILCOKE,LAOIS,Leinster,628834.35,683766.97,10859095.31,3416,10859095.31,23461.41322,68,56,63,71,79,64,59,76,53,73,69,76,61,53,66,71,64,59
2ae19629-16de-13a3-e055-000000000001,"Kilcolmanbane, Laois",627,107056,KILCOLMANBANE,LAOIS,Leinster,650164.47,695768.74,20008159.45,1757,20008159.45,25977.74142,69,57,64,72,80,65,60,77,54,74,70,77,62,54,67,72,65,60
2ae19629-16df-13a3-e055-000000000001,"Kildellig, Laois",297,107057,KILDELLIG,LAOIS,Leinster,631566.59,685086.98,17123844.34,1804,17123844.34,25779.70821,70,58,65,73,81,66,61,78,55,75,71,78,63,55,68,73,66,61
2ae19629-16cb-13a3-e055-000000000001,"Killabban, Laois",456,107058,KILLABBAN,LAOIS,Leinster,669228.42,684805.99,12701108.72,118,12701108.72,20043.81172,71,59,66,74,82,67,62,79,56,76,72,79,64,56,69,74,67,62
2ae19629-16cc-13a3-e055-000000000001,"Killermogh, Laois",358,107059,KILLERMOGH,LAOIS,Leinster,636720.71,680327.67,18745247.16,907,18745247.16,27988.3661,72,60,67,75,83,68,63,80,57,77,73,80,65,57,70,75,68,63
2ae19629-16cd-13a3-e055-000000000001,"Kilmullen, Laois",599,107060,KILMULLEN,LAOIS,Leinster,659349.42,711852.48,13991769.73,3418,13991769.73,22817.17767,73,61,68,76,84,69,64,81,58,78,74,81,66,58,71,76,69,64
2ae19629-16ce-13a3-e055-000000000001,"Kilmurry, Laois",305,107061,KILMURRY,LAOIS,Leinster,655446.09,701406.08,9335167.7,858,9335167.695,14141.61333,74,62,69,77,85,70,65,82,59,79,75,82,67,59,72,77,70,65
2ae19629-16cf-13a3-e055-000000000001,"Kilnaseer, Laois",325,107062,KILNASEER,LAOIS,Leinster,633571.14,676063.75,16625740.61,520,16625740.61,25223.50866,75,63,70,78,86,71,66,83,60,80,76,83,68,60,73,78,71,66
2ae19629-16d0-13a3-e055-000000000001,"Kyle, Laois",224,107063,KYLE,LAOIS,Leinster,621227.86,690643.14,21790210.61,2880,21790210.61,21951.59013,76,64,71,79,87,72,67,84,61,81,77,84,69,61,74,79,72,67
2ae19629-16e0-13a3-e055-000000000001,"Kyle South, Laois",296,107064,KYLE SOUTH,LAOIS,Leinster,624114.35,673178.06,24940549.52,1202,24940549.52,25901.14851,67,62,55,70,75,68,59,72,58,78,65,73,63,52,68,70,66,61
2ae19629-16e1-13a3-e055-000000000001,"Lacka, Laois",309,107065,LACKA,LAOIS,Leinster,630995.12,700275.47,22794112.73,1392,22794112.73,25719.89514,72,65,60,75,78,72,63,76,62,82,68,77,67,56,72,73,69,64
2ae19629-16e2-13a3-e055-000000000001,"Luggacurren, Laois",329,107066,LUGGACURREN,LAOIS,Leinster,658704.12,687799.78,24250515.3,443,24250515.3,27207.93091,58,53,46,61,66,60,51,63,50,69,56,64,54,43,59,61,57,52
2ae19629-16e9-13a3-e055-000000000001,"Marymount, Laois",148,107067,MARYMOUNT,LAOIS,Leinster,625812.66,693591.83,14074118.03,2992,14074118.03,23061.99091,81,76,70,85,88,82,73,86,72,92,78,87,77,66,82,83,79,74
2ae19629-16ea-13a3-e055-000000000001,"Meelick, Laois",420,107068,MEELICK,LAOIS,Leinster,639017.04,710082.76,16912554.99,1201,16912554.99,25188.15427,63,58,51,66,71,64,55,68,54,74,61,69,59,48,64,66,62,57
2ae19629-16eb-13a3-e055-000000000001,"Moneenalassa, Laois",149,107069,MONEENALASSA,LAOIS,Leinster,622418.81,683616.25,11820928.21,2114,11820928.21,22686.15647,75,70,65,80,83,76,68,81,67,87,73,82,72,61,77,78,74,69
2ae19629-16ec-13a3-e055-000000000001,"Moneymore, Laois",141,107070,MONEYMORE,LAOIS,Leinster,622561.02,688741.44,10041437.3,2406,10041437.3,17494.03146,54,49,42,57,62,56,47,59,46,65,52,60,50,39,55,57,53,48
2ae19629-16ed-13a3-e055-000000000001,"Mountmellick Rural, Laois",1090,107071,MOUNTMELLICK RURAL,LAOIS,Leinster,644706.8,706439.63,15749824.71,3309,15749824.7,29422.49037,60,55,48,63,68,62,53,65,52,71,58,66,56,45,61,63,59,54
2ae19629-16ee-13a3-e055-000000000001,"Mountmellick Urban, Laois",3172,107072,MOUNTMELLICK URBAN,LAOIS,Leinster,644928.9,707587.9,2271631.54,3027,2271631.538,8382.055736,45,40,37,52,57,47,42,54,41,56,43,51,41,36,46,48,44,39
2ae19629-16ef-13a3-e055-000000000001,"Mountrath, Laois",2681,107073,MOUNTRATH,LAOIS,Leinster,636033.31,695093.33,23784634.93,2085,23784634.93,27472.09912,78,73,68,83,86,80,71,84,70,90,76,85,75,64,80,81,77,72
2ae19629-16f0-13a3-e055-000000000001,"Moyanna, Laois",410,107074,MOYANNA,LAOIS,Leinster,658671.29,701266.76,16714845.57,3438,16714845.57,23321.86824,67,55,62,78,82,69,58,75,61,76,72,81,59,52,68,71,63,53
2ae19629-16f1-13a3-e055-000000000001,"Nealstown, Laois",91,107075,NEALSTOWN,LAOIS,Leinster,622627.93,695510.44,19213933.0,2660,19213933.0,23088.90103,69,57,64,80,84,71,60,77,63,78,74,83,61,54,70,73,65,55
2ae19629-16f2-13a3-e055-000000000001,"Newtown, Laois",330,107076,NEWTOWN,LAOIS,Leinster,659898.82,677278.2,11242625.22,2791,11242625.22,17932.97744,72,59,66,82,86,73,62,79,65,80,76,85,63,56,72,75,67,57
2ae19629-16f3-13a3-e055-000000000001,"O'moresforest, Laois",513,107077,O'MORESFOREST,LAOIS,Leinster,642004.99,704155.85,20359801.15,3412,20359801.15,20598.0466,74,61,68,84,88,75,64,81,67,82,78,87,65,58,74,77,69,59
2ae19629-16f4-13a3-e055-000000000001,"Portarlington South, Laois",7859,107078,PORTARLINGTON SOUTH,LAOIS,Leinster,654457.09,711722.13,11547269.27,1475,11547269.27,20315.35065,63,51,60,76,80,67,56,73,59,74,70,79,57,50,66,69,61,51
2ae19629-16f5-13a3-e055-000000000001,"Portlaoighise Rural, Laois",17352,107079,PORTLAOIGHISE RURAL,LAOIS,Leinster,647763.92,698043.75,21759589.88,2058,21759589.88,35888.70723,65,53,62,78,82,69,58,75,61,76,72,81,59,52,68,71,63,53
2ae19629-16f6-13a3-e055-000000000001,"Portlaoighise Urban, Laois",3931,107080,PORTLAOIGHISE URBAN,LAOIS,Leinster,647019.79,698500.62,2048621.97,1595,2048621.97,6965.571737,59,47,56,72,76,63,52,69,55,70,66,75,53,46,62,65,57,47
2ae19629-16f7-13a3-e055-000000000001,"Raheen, Laois",495,107081,RAHEEN,LAOIS,Leinster,640268.72,689487.09,19926330.73,217,19926330.73,24884.66672,76,63,70,86,90,77,66,83,69,84,80,89,67,60,76,79,71,61
2ae19629-16f8-13a3-e055-000000000001,"Rathaspick, Laois",287,107082,RATHASPICK,LAOIS,Leinster,659825.52,685604.61,15314708.14,2125,15314708.13,21671.22894,70,58,65,81,85,72,61,78,64,79,75,84,62,55,71,74,66,56
2ae19629-16f9-13a3-e055-000000000001,"Rathdowney, Laois",1317,107083,RATHDOWNEY,LAOIS,Leinster,628989.13,675838.98,17993812.5,621,17993812.5,28223.9892,78,64,71,87,91,78,67,84,70,85,81,90,68,61,77,80,72,62
2ae19629-16e3-13a3-e055-000000000001,"Rathsaran, Laois",604,107084,RATHSARAN,LAOIS,Leinster,624997.61,678560.37,15457595.12,460,15457595.12,29939.9954,65,55,60,65,70,75,60,70,55,70,65,75,60,50,65,65,60,50
2ae19629-16e4-13a3-e055-000000000001,"Rearymore, Laois",307,107085,REARYMORE,LAOIS,Leinster,637041.88,712954.69,16779768.03,2723,16779768.03,20618.11065,62,52,58,62,68,72,58,68,52,68,62,72,58,48,62,62,58,48
2ae19629-16e5-13a3-e055-000000000001,"Rosenallis, Laois",442,107086,ROSENALLIS,LAOIS,Leinster,638593.27,707089.79,19151544.73,83,19151544.73,30632.06163,70,60,65,70,75,80,65,75,60,75,70,80,65,55,70,70,65,55
2ae19629-16e6-13a3-e055-000000000001,"Rossmore, Laois",464,107087,ROSSMORE,LAOIS,Leinster,667265.2,674980.57,12514087.31,1136,12514087.31,20435.0713,68,58,63,68,73,78,63,73,58,73,68,78,63,53,68,68,63,53
2ae19629-16e7-13a3-e055-000000000001,"Sallyford, Laois",604,107088,SALLYFORD,LAOIS,Leinster,660743.13,704556.63,19694221.62,34,19694221.62,21769.83786,63,53,58,63,68,73,58,68,53,68,63,73,58,48,63,63,58,48
2ae19629-16e8-13a3-e055-000000000001,"Shaen, Laois",1001,107089,SHAEN,LAOIS,Leinster,649491.13,703944.56,23579161.71,2709,23579161.71,29292.27374,67,57,62,67,72,77,62,72,57,72,67,77,62,52,67,67,62,52
2ae19629-16ff-13a3-e055-000000000001,"Shrule, Laois",316,107090,SHRULE,LAOIS,Leinster,669404.0,681811.48,12101144.99,910,12101144.99,21699.16133,69,59,64,69,74,79,64,74,59,74,69,79,64,54,69,69,64,54
2ae19629-1700-13a3-e055-000000000001,"Stradbally, Laois",1912,107091,STRADBALLY,LAOIS,Leinster,656254.19,697333.83,20634739.79,2959,20634739.79,27221.12346,75,65,70,75,80,85,70,80,65,80,75,85,70,60,75,75,70,60
2ae19629-1701-13a3-e055-000000000001,"Tankardstown, Laois",405,107092,TANKARDSTOWN,LAOIS,Leinster,666911.66,688007.14,15365860.47,2676,15365860.47,27342.80692,64,54,59,64,69,74,59,69,54,69,64,74,59,49,64,64,59,49
2ae19629-1702-13a3-e055-000000000001,"Timahoe, Laois",664,107093,TIMAHOE,LAOIS,Leinster,652789.38,690106.21,25764751.75,1041,25764751.75,34032.65386,72,62,67,72,77,82,67,77,62,77,72,82,67,57,72,72,67,57
2ae19629-1703-13a3-e055-000000000001,"Timogue, Laois",366,107094,TIMOGUE,LAOIS,Leinster,655293.48,693472.89,19418134.97,1980,19418134.97,27059.64102,67,56,65,78,82,76,54,89,53,78,69,87,65,43,76,78,65,54
2ae19629-1704-13a3-e055-000000000001,"Tinnahinch, Laois",175,107095,TINNAHINCH,LAOIS,Leinster,633602.93,707821.75,26148209.58,1363,26148209.58,27548.69224,69,58,68,81,84,79,57,92,56,81,72,90,68,46,79,81,68,57
2ae19629-1705-13a3-e055-000000000001,"Trumra, Laois",284,107096,TRUMRA,LAOIS,Leinster,639641.57,694580.69,16822775.09,2434,16822775.09,21223.34975,72,61,71,84,87,82,60,95,59,84,75,93,71,49,82,84,71,60
2ae19629-1706-13a3-e055-000000000001,"Turra, Laois",392,107097,TURRA,LAOIS,Leinster,662955.88,680201.82,15873439.69,1085,15873439.7,19700.52556,75,64,74,87,90,85,63,98,62,87,78,96,74,52,85,87,74,63
2ae19629-1707-13a3-e055-000000000001,"Vicarstown, Laois",192,107098,VICARSTOWN,LAOIS,Leinster,661562.65,700345.54,12484511.49,2072,12484511.49,19521.40662,63,52,61,74,79,72,50,85,49,74,65,83,61,39,72,74,61,50
2ae19629-1708-13a3-e055-000000000001,"Aghacashel, Leitrim",82,117001,AGHACASHEL,LEITRIM,Connacht,603722.29,814552.06,10189859.28,3403,10189859.28,16639.99804,54,43,52,65,70,63,41,76,40,65,56,74,52,30,63,65,52,41
2ae19629-170b-13a3-e055-000000000001,"Aghavas, Leitrim",321,117004,AGHAVAS,LEITRIM,Connacht,617903.42,802302.78,16306412.74,1834,16306412.74,25029.5675,57,46,55,68,73,66,44,79,43,68,59,77,55,33,66,68,55,44
2ae19629-170d-13a3-e055-000000000001,"Annaduff, Leitrim",249,117006,ANNADUFF,LEITRIM,Connacht,601765.67,796393.6,11946238.24,594,11946238.24,17826.97056,60,49,58,71,76,69,47,82,46,71,62,80,58,36,69,71,58,47
2ae19629-16fb-13a3-e055-000000000001,"Ballaghameehan, Leitrim",196,117008,BALLAGHAMEEHAN,LEITRIM,Connacht,593131.54,845949.88,28140479.04,72,28140479.04,32269.25163,51,40,49,62,67,60,38,73,37,62,53,71,49,27,60,62,49,38
2ae19629-16fc-13a3-e055-000000000001,"Ballinamore, Leitrim",1317,117009,BALLINAMORE,LEITRIM,Connacht,611668.22,811603.13,18194373.98,322,18194373.98,25276.35699,53,42,51,64,69,62,40,75,39,64,55,73,51,29,62,64,51,40
2ae19629-16fd-13a3-e055-000000000001,"Barnameenagh, Leitrim",152,117010,BARNAMEENAGH,LEITRIM,Connacht,599641.99,815293.49,29869055.15,2052,29869055.15,27751.16596,62,55,48,68,72,65,59,75,43,78,63,82,52,38,67,71,58,49
2ae19629-16fe-13a3-e055-000000000001,"Beihy, Leitrim",336,117011,BEIHY,LEITRIM,Connacht,612311.59,788014.0,22287389.03,2130,22287389.03,25819.55679,68,61,53,73,77,71,64,81,48,83,68,87,58,43,72,76,63,54
2ae19629-170e-13a3-e055-000000000001,"Belhavel, Leitrim",297,117012,BELHAVEL,LEITRIM,Connacht,587304.2,829561.3,21643593.48,2448,21643593.48,29360.93759,57,51,44,64,68,61,55,71,39,74,59,78,48,34,63,67,54,45
2ae19629-170f-13a3-e055-000000000001,"Breandrum, Leitrim",274,117013,BREANDRUM,LEITRIM,Connacht,607301.36,802263.5,16625435.45,1116,16625435.46,27099.19239,73,66,58,78,82,76,69,86,53,88,73,92,63,48,77,81,68,59
2ae19629-1717-13a3-e055-000000000001,"Bunnybeg, Leitrim",154,117014,BUNNYBEG,LEITRIM,Connacht,604022.5,800974.99,13095335.22,834,13095335.22,35502.51803,52,47,40,60,64,57,51,67,35,70,55,74,44,30,59,63,50,41
2ae19629-1718-13a3-e055-000000000001,"Carrick-On-Shannon, Leitrim",4445,117015,CARRICK-on-SHANNON,LEITRIM,Connacht,595548.56,799335.43,24253186.44,1326,24253186.44,29109.13636,88,81,73,93,97,91,84,100,68,100,88,100,78,63,92,96,83,74
2ae19629-1719-13a3-e055-000000000001,"Carrigallen East, Leitrim",302,117016,CARRIGALLEN EAST,LEITRIM,Connacht,625020.41,802017.9,14012874.78,584,14012874.78,25110.97411,65,58,51,71,75,68,62,78,46,81,66,85,55,41,70,73,61,52
2ae19629-171a-13a3-e055-000000000001,"Carrigallen West, Leitrim",629,117017,CARRIGALLEN WEST,LEITRIM,Connacht,621150.42,803547.06,15741500.9,1910,15741500.9,29815.26608,60,54,47,67,71,64,58,74,42,77,62,81,51,37,66,70,57,48
2ae19629-171b-13a3-e055-000000000001,"Cashel, Leitrim",184,117018,CASHEL,LEITRIM,Connacht,608253.0,790350.83,11421610.48,337,11421610.48,18878.77528,55,50,43,63,67,60,54,70,38,73,58,77,47,33,62,66,53,44
2ae19629-171c-13a3-e055-000000000001,"Castlefore, Leitrim",237,117019,CASTLEFORE,LEITRIM,Connacht,606853.02,809670.32,14080012.63,3,14080012.63,21907.07104,70,63,56,76,80,73,67,83,51,86,71,90,61,46,75,78,66,57
2ae19629-171d-13a3-e055-000000000001,"Cattan, Leitrim",269,117020,CATTAN,LEITRIM,Connacht,615588.04,793354.39,16666285.05,303,16666285.06,21399.35594,67,53,56,78,87,65,54,89,43,76,65,87,56,43,67,78,65,45
2ae19629-171e-13a3-e055-000000000001,"Cloonclare, Leitrim",153,117021,CLOONCLARE,LEITRIM,Connacht,599192.76,836018.12,19866456.33,2995,19866456.33,26546.66331,76,65,67,87,98,76,65,90,54,87,76,98,67,54,78,89,76,56
2ae19629-171f-13a3-e055-000000000001,"Cloone, Leitrim",386,117022,CLOONE,LEITRIM,Connacht,615548.01,799386.08,18033519.35,2756,18033519.35,27823.31012,56,43,45,67,76,54,43,78,32,65,54,76,45,32,56,67,54,34
2ae19629-1720-13a3-e055-000000000001,"Cloonlogher, Leitrim",310,117023,CLOONLOGHER,LEITRIM,Connacht,586891.22,834347.27,33292181.19,2952,33292181.19,41524.00877,87,76,78,98,100,87,76,100,65,98,87,100,78,65,89,90,87,67
2ae19629-1721-13a3-e055-000000000001,"Cloverhill, Leitrim",321,117024,CLOVERHILL,LEITRIM,Connacht,614646.8,815932.63,19378522.92,3197,19378522.92,26645.42253,45,32,34,56,65,43,32,67,21,54,43,65,34,21,45,56,43,23
2ae19629-1722-13a3-e055-000000000001,"Corrala, Leitrim",247,117025,CORRALA,LEITRIM,Connacht,620019.07,807222.02,15801865.79,1372,15801865.79,27679.64508,98,87,89,100,100,98,87,100,76,100,98,100,89,76,100,100,98,78
2ae19629-1723-13a3-e055-000000000001,"Corriga, Leitrim",167,117026,CORRIGA,LEITRIM,Connacht,619312.07,797788.44,12375973.79,3326,12375973.79,18598.91939,34,21,23,45,54,32,21,56,10,43,32,54,23,10,34,45,32,12
2ae19629-1724-13a3-e055-000000000001,"Drumahaire, Leitrim",1714,117027,DRUMAHAIRE,LEITRIM,Connacht,581785.21,830637.04,34308737.25,2615,34308737.25,40574.2981,23,10,12,34,43,21,10,45,0,32,21,43,12,0,23,34,21,1
2ae19629-1710-13a3-e055-000000000001,"Drumard, Leitrim",223,117028,DRUMARD,LEITRIM,Connacht,607357.81,792907.35,12684061.11,696,12684061.11,23778.83782,100,98,100,100,100,100,98,100,87,100,100,100,100,87,100,100,100,89
2ae19629-1712-13a3-e055-000000000001,"Drumod, Leitrim",1010,117030,DRUMOD,LEITRIM,Connacht,603500.91,792150.46,22163932.21,1677,22163932.21,25343.12843,8,0,1,16,25,9,0,27,0,18,9,25,1,0,9,16,9,0
2ae19629-1714-13a3-e055-000000000001,"Drumreilly North, Leitrim",178,117032,DRUMREILLY NORTH,LEITRIM,Connacht,617089.94,809292.32,12509510.24,351,12509510.24,16852.22229,67,56,54,65,78,76,65,87,43,87,76,92,54,34,65,87,56,43
2ae19629-1715-13a3-e055-000000000001,"Drumreilly South, Leitrim",153,117033,DRUMREILLY SOUTH,LEITRIM,Connacht,614773.02,807419.76,10765309.91,3196,10765309.91,18225.20235,69,58,56,67,80,78,67,89,45,89,78,94,56,36,67,89,58,45
2ae19629-1716-13a3-e055-000000000001,"Drumreilly West/Drumreilly East, Leitrim",167,117034,DRUMREILLY WEST,LEITRIM,Connacht,600627.82,819961.61,28185522.64,2287,28185522.64,27564.67234,70,60,58,69,82,80,69,91,47,91,80,96,58,38,69,91,60,47
2ae19629-172b-13a3-e055-000000000001,"Drumshanbo, Leitrim",1632,117035,DRUMSHANBO,LEITRIM,Connacht,596604.37,810126.64,15933743.06,1958,15933743.06,27620.60936,54,43,41,52,65,63,52,74,30,74,63,79,41,21,52,74,43,30
2ae19629-172c-13a3-e055-000000000001,"Drumsna, Leitrim",740,117036,DRUMSNA,LEITRIM,Connacht,601052.34,800379.51,21741614.87,691,21741614.87,29096.06848,60,49,47,58,71,69,58,80,36,80,69,85,47,27,58,80,49,36
2ae19629-172d-13a3-e055-000000000001,"Drumdoo, Leitrim",356,117037,DRUMDOO,LEITRIM,Connacht,605548.85,797731.99,15558430.73,908,15558430.73,26321.84585,64,53,51,62,75,73,62,83,39,83,73,88,51,31,62,83,53,39
2ae19629-172e-13a3-e055-000000000001,"Fenagh, Leitrim",369,117038,FENAGH,LEITRIM,Connacht,610166.74,807464.65,15392066.73,3094,15392066.73,21744.70585,73,63,61,72,85,83,72,94,50,94,83,99,61,41,72,94,63,50
2ae19629-172f-13a3-e055-000000000001,"Garadice, Leitrim",586,117039,GARADICE,LEITRIM,Connacht,616925.01,811980.86,22697906.94,2131,22697906.94,29471.45868,57,46,44,55,68,66,55,77,33,77,66,82,44,24,55,77,46,33
2ae19629-1730-13a3-e055-000000000001,"Garvagh, Leitrim",123,117040,GARVAGH,LEITRIM,Connacht,584007.67,825712.4,17918202.25,2820,17918202.25,25285.68737,62,51,49,60,73,71,60,81,37,81,71,86,49,29,60,81,51,37
2ae19629-1731-13a3-e055-000000000001,"Glenade, Leitrim",156,117041,GLENADE,LEITRIM,Connacht,582529.22,844730.99,28508522.88,257,28508522.88,31843.71211,76,66,64,75,88,86,75,97,53,97,86,100,64,44,75,97,66,53
2ae19629-1732-13a3-e055-000000000001,"Glenaniff, Leitrim",181,117042,GLENANIFF,LEITRIM,Connacht,588131.43,846813.8,33238162.53,1939,33238162.53,29052.73029,67,53,51,72,81,76,61,79,48,84,73,89,58,33,64,78,59,49
2ae19629-1733-13a3-e055-000000000001,"Glenboy, Leitrim",237,117043,GLENBOY,LEITRIM,Connacht,593482.26,836497.37,25740397.9,398,25740397.9,30861.15174,69,55,53,74,83,78,63,81,50,86,75,91,60,35,66,80,61,51
2ae19629-1734-13a3-e055-000000000001,"Glencar, Leitrim",283,117044,GLENCAR,LEITRIM,Connacht,577918.74,843347.32,37030157.82,1304,37030157.82,31373.28248,71,57,55,76,85,80,65,83,52,88,77,93,62,37,68,82,63,53
